거래금액,거래유형,건축년도,년,등기일자,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"      42,700", ,1995,2021, , 신매동,시지보성서한아파트,1,27,84.99, ,601,27260,5, , 
"      34,800", ,1994,2021, , 신매동,시지에덴타운,1,28,85, ,594-1,27260,14, , 
"      20,400", ,1995,2021, , 신매동,시지청솔타운,1,30,54.99, ,580,27260,5, , 
"      22,800", ,1995,2021, , 신매동,시지청솔타운,1,30,57.39, ,580,27260,13, , 
"      51,000", ,2006,2021, , 신매동,사월화성파크드림(1단지),1,31,84.9999, ,10-14,27260,8, , 
"      19,000", ,1995,2021, , 신매동,시지청솔타운,1,31,59.91, ,580,27260,3, , 
"      66,500", ,2004,2021, , 욱수동,시지5태왕하이츠,1,13,118.0935, ,130,27260,12, , 
"      39,000", ,2004,2021, , 욱수동,태왕4하이츠,1,16,79.8548, ,185-1,27260,5, , 
"      63,000", ,2008,2021, , 욱수동,보국시지웰리치,1,19,84.997, ,246,27260,2, , 
"      39,500", ,2004,2021, , 욱수동,태왕4하이츠,1,20,79.8548, ,185-1,27260,22, , 
"      21,000", ,1999,2021, , 노변동,노변대백,1,13,59.97, ,440,27260,7, , 
"      19,500", ,1999,2021, , 노변동,노변대백,1,21,59.97, ,440,27260,1, , 
"      50,200", ,1999,2021, , 노변동,노변대백,1,22,134.86, ,440,27260,7, , 
"      34,000", ,1999,2021, , 노변동,노변대백,1,22,84.95, ,440,27260,1, , 
"      75,000", ,2015,2021, , 범어동,e편한세상범어,2,1,84.7725, ,2240,27260,25, , 
"      96,000", ,2017,2021, , 범어동,브라운스톤범어,2,1,84.8538, ,175-1,27260,17, , 
"      75,000", ,2015,2021, , 범어동,e편한세상범어,2,2,84.7725, ,2240,27260,25,21.02.05,O
"      77,000", ,1994,2021, , 범어동,우방청솔맨션,2,2,59.94, ,88,27260,13, , 
"     125,000", ,2008,2021, , 범어동,범어월드메르디앙웨스턴카운티,2,4,132.6887, ,966-1,27260,10, , 
"     116,000", ,2008,2021, , 범어동,래미안수성,2,7,134.568, ,2030,27260,6, , 
"     134,000", ,2000,2021, , 범어동,범어청구하이츠,2,9,134.99, ,88-6,27260,9, , 
"     132,000", ,2010,2021, , 범어동,범어STX칸,2,10,126.8209, ,800-3,27260,6, , 
"      14,000", ,2014,2021, , 범어동,범어역풀비체투인원,2,16,39.1757, ,790-10,27260,8, , 
"     108,000", ,2013,2021, , 범어동,범어숲화성파크드림S,2,19,84.8939, ,2237,27260,22, , 
"      92,000", ,2015,2021, , 범어동,e편한세상범어,2,19,84.7725, ,2240,27260,5, , 
"      14,300", ,2014,2021, , 범어동,범어역풀비체투인원,2,20,30.5895, ,790-10,27260,7, , 
"      60,000", ,2000,2021, , 범어동,범어청구푸른마을,2,22,134.4475, ,614-100,27260,13, , 
"      96,250", ,2015,2021, , 범어동,e편한세상범어,2,23,84.791, ,2240,27260,24, , 
"      28,000", ,2020,2021, , 범어동,범어네거리클래시아,2,23,46.2928, ,551-7,27260,13, , 
"      19,900", ,2017,2021, , 범어동,마크팰리스범어,2,23,42.6363, ,177-3,27260,13, , 
"      28,950", ,2020,2021, , 범어동,범어네거리클래시아,2,24,46.2928, ,551-7,27260,9, , 
"      95,000", ,2015,2021, , 범어동,e편한세상범어,2,26,84.9557, ,2240,27260,26, , 
"      96,000", ,2015,2021, , 범어동,e편한세상범어,2,27,84.791, ,2240,27260,19,21.10.12,O
"     177,000", ,2001,2021, , 범어동,범어우방파크빌,2,27,151.5801, ,259-1,27260,7, , 
"      49,900", ,1996,2021, , 범어동,청구성조타운,2,27,59.455, ,2017,27260,12, , 
"     127,000", ,2000,2021, , 범어동,범어청구하이츠,2,27,134.99, ,88-6,27260,5, , 
"      83,000", ,2003,2021, , 만촌동,메트로팔레스2,2,2,134.98, ,1356-7,27260,14, , 
"     125,000", ,2003,2021, , 만촌동,메트로팔레스2,2,6,240.93, ,1356-7,27260,14, , 
"      32,500", ,2005,2021, , 만촌동,만촌화성파크스위트,2,7,84.8923, ,272,27260,9, , 
"      85,000", ,2003,2021, , 만촌동,메트로팔레스3,2,16,134.98, ,1429,27260,7, , 
"      34,500", ,2016,2021, , 만촌동,만촌신동아파밀리에,2,16,84.9438, ,1480,27260,12, , 
"      22,700", ,1985,2021, , 만촌동,럭키골든,2,20,84.57, ,245,27260,5, , 
"      52,000", ,2003,2021, , 만촌동,메트로팔레스3,2,21,84.93, ,1429,27260,5, , 
"      90,000", ,1985,2021, , 만촌동,한도,2,22,61.86, ,868,27260,5, , 
"      83,500", ,2003,2021, , 만촌동,메트로팔레스2,2,25,134.98, ,1356-7,27260,4, , 
"      67,200", ,2003,2021, , 만촌동,메트로팔레스5,2,28,84.93, ,1429-5,27260,17, , 
"      14,000", ,2000,2021, , 수성동1가,수성영남,2,3,29.995, ,105-5,27260,7, , 
"      48,000", ,2007,2021, , 수성동1가,유성푸르나임,2,3,84.9522, ,230,27260,4, , 
"      50,000", ,2000,2021, , 수성동1가,수성영남,2,6,84.99, ,105-5,27260,10, , 
"      32,500", ,1993,2021, , 수성동1가,오성우방,2,8,59.985, ,96-14,27260,2, , 
"      52,000", ,2000,2021, , 수성동1가,수성영남,2,9,84.99, ,105-5,27260,9, , 
"     115,000", ,2015,2021, , 수성동1가,수성롯데캐슬THEFIRST,2,15,99.9069, ,818,27260,7, , 
"     125,000", ,2015,2021, , 수성동1가,수성롯데캐슬THEFIRST,2,15,109.8459, ,818,27260,3, , 
"      54,000", ,1978,2021, , 수성동1가,삼익,2,18,82.61, ,649-55,27260,12, , 
"      47,000", ,1993,2021, , 수성동1가,오성우방,2,21,84.995, ,96-14,27260,7, , 
"      13,900", ,2000,2021, , 수성동1가,수성영남,2,22,29.995, ,105-5,27260,8, , 
"      60,000", ,1993,2021, , 수성동1가,오성우방,2,22,134.97, ,96-14,27260,8, , 
"      18,300", ,1983,2021, , 수성동1가,새한,2,25,41.4, ,649-23,27260,1, , 
"      89,000", ,2007,2021, , 수성동1가,유성푸르나임,2,27,84.9686, ,230,27260,14, , 
"     148,000", ,2008,2021, , 수성동3가,수성3가롯데캐슬,2,7,161.9811, ,57,27260,1, , 
"      70,500", ,1996,2021, , 수성동4가,수성보성,2,1,84.98, ,1090-6,27260,17, , 
"      83,000", ,1996,2021, , 수성동4가,쌍용화성,2,4,195.25, ,1090-5,27260,12, , 
"      11,000", ,2000,2021, , 수성동4가,수성하이츠,2,6,26.875, ,1090-8,27260,22, , 
"     114,500", ,2000,2021, , 수성동4가,수성하이츠,2,6,186.313, ,1090-8,27260,19, , 
"      28,000", ,1996,2021, , 수성동4가,쌍용화성,2,22,60, ,1090-5,27260,9, , 
"      39,700", ,1996,2021, , 수성동4가,우방사랑마을,2,25,59.94, ,1090-7,27260,11, , 
"      35,700", ,1996,2021, , 수성동4가,수성보성,2,26,49.21, ,1090-6,27260,4, , 
"      40,000", ,1996,2021, , 수성동4가,쌍용화성,2,26,60, ,1090-5,27260,2,21.08.19,O
"      19,500", ,1996,2021, , 수성동4가,우방사랑마을,2,26,34.44, ,1090-7,27260,15, , 
"      11,200", ,2014,2021, , 황금동,황금동해피하우스2IN1,2,1,39.8353, ,860,27260,7, , 
"     165,000", ,1986,2021, , 황금동,가든하이츠2,2,5,169.92, ,100,27260,7, , 
"     100,000", ,2006,2021, , 황금동,황금동한화오벨리스크,2,8,135.6101, ,667,27260,16, , 
"      76,300", ,1991,2021, , 황금동,신천지타운,2,10,134.79, ,272,27260,2, , 
"     125,000", ,2009,2021, , 상동,수성동일하이빌레이크시티,2,2,189.6224, ,555,27260,15, , 
"      20,000", ,1981,2021, , 상동,청구중동,2,16,50.82, ,178-1,27260,2, , 
"     147,500", ,2009,2021, , 상동,수성동일하이빌레이크시티,2,20,163.6943, ,555,27260,11, , 
"     190,000", ,2009,2021, , 상동,수성동일하이빌레이크시티,2,24,189.6224, ,555,27260,15, , 
"      24,000", ,2015,2021, , 파동,드림팰리스102동,2,1,59.2808, ,581-161,27260,4, , 
"      53,500", ,2016,2021, , 파동,수성아이파크,2,1,84.97, ,1000,27260,4, , 
"      30,900", ,2003,2021, , 파동,실리안,2,1,84.9639, ,24-9,27260,8, , 
"      34,200", ,1987,2021, , 파동,대자연맨션1차,2,4,84.9, ,153,27260,1, , 
"      47,000", ,2016,2021, , 파동,수성아이파크,2,4,84.97, ,1000,27260,5, , 
"      27,900", ,1988,2021, , 파동,대자연맨션2차,2,9,63.67, ,240,27260,2, , 
"      25,000", ,1989,2021, , 파동,송원맨션,2,10,84.99, ,581-28,27260,13, , 
"      18,500", ,1997,2021, , 파동,청구하이츠,2,16,59.99, ,296,27260,5, , 
"      35,700", ,2016,2021, , 파동,수성아이파크,2,20,69.97, ,1000,27260,3, , 
"      39,600", ,2013,2021, , 파동,수성못코오롱하늘채,2,23,59.9161, ,53,27260,17, , 
"      31,800", ,1987,2021, , 파동,대자연맨션1차,2,27,84.9, ,153,27260,5, , 
"     130,000", ,2010,2021, , 두산동,수성SK리더스뷰,2,26,128.4958, ,113,27260,30, , 
"      31,800", ,1994,2021, , 지산동,동서무학,2,1,84.92, ,359-1,27260,5, , 
"      24,000", ,1987,2021, , 지산동,낙원(1190-2),2,2,56.31, ,1190-2,27260,1, , 
"      27,700", ,1989,2021, , 지산동,한라자연,2,2,83.33, ,1195-2,27260,3, , 
"      36,690", ,2018,2021, , 지산동,지산아이위시네이처아파트,2,2,84.142, ,1197-1,27260,12, , 
"      36,690", ,2018,2021, , 지산동,지산아이위시네이처아파트,2,4,84.142, ,1197-1,27260,11, , 
"      30,000", ,1986,2021, , 지산동,목련,2,4,42.66, ,1200,27260,1,21.05.19,O
"      36,690", ,2018,2021, , 지산동,지산아이위시네이처아파트,2,4,84.142, ,1197-1,27260,10,21.03.11,O
"      29,600", ,1991,2021, , 지산동,지산한라타운,2,5,59.85, ,1275,27260,9, , 
"      33,500", ,1994,2021, , 지산동,동서무학,2,5,84.92, ,359-1,27260,16, , 
"      35,000", ,1986,2021, , 지산동,목련,2,5,49.23, ,1200,27260,1, , 
"      29,500", ,2018,2021, , 지산동,(1197-20),2,7,84.9823, ,1197-20,27260,2, , 
"      49,700", ,1991,2021, , 지산동,우방타운,2,8,84.995, ,1271,27260,12, , 
"      15,700", ,1991,2021, , 지산동,지산서한이다음아파트,2,9,54.12, ,1297-3,27260,11, , 
"      35,990", ,2018,2021, , 지산동,지산아이위시네이처아파트,2,9,84.142, ,1197-1,27260,7, , 
"      19,500", ,1991,2021, , 지산동,지산타운,2,9,40.58, ,1288,27260,10, , 
"      36,990", ,2018,2021, , 지산동,지산아이위시네이처아파트,2,10,84.142, ,1197-1,27260,14, , 
"      77,500", ,1991,2021, , 지산동,우방타운,2,10,182.82, ,1271,27260,6, , 
"      22,000", ,1989,2021, , 지산동,한라자연,2,10,71.47, ,1195-2,27260,1, , 
"      31,500", ,1986,2021, , 지산동,목련,2,11,42.66, ,1200,27260,4, , 
"      35,990", ,2018,2021, , 지산동,지산아이위시네이처아파트,2,14,84.142, ,1197-1,27260,6, , 
"      29,500", ,1991,2021, , 지산동,지산한라타운,2,16,59.85, ,1275,27260,14, , 
"      13,000", ,1991,2021, , 지산동,지산2단지,2,16,40.44, ,1234-1,27260,3, , 
"      36,690", ,2018,2021, , 지산동,지산아이위시네이처아파트,2,16,84.142, ,1197-1,27260,11, , 
"      36,390", ,2018,2021, , 지산동,지산아이위시네이처아파트,2,16,84.142, ,1197-1,27260,10, , 
"      49,500", ,1991,2021, , 지산동,우방타운,2,16,134.73, ,1271,27260,9, , 
"      24,800", ,1991,2021, , 지산동,지산2단지,2,17,59.56, ,1234-1,27260,3, , 
"      35,490", ,2018,2021, , 지산동,지산아이위시네이처아파트,2,17,84.142, ,1197-1,27260,5, , 
"      10,000", ,1987,2021, , 지산동,낙원(1190-2),2,19,56.31, ,1190-2,27260,5, , 
"      33,990", ,2018,2021, , 지산동,지산아이위시네이처아파트,2,20,84.142, ,1197-1,27260,2, , 
"      46,000", ,1991,2021, , 지산동,우방타운,2,20,84.995, ,1271,27260,10, , 
"      42,000", ,1991,2021, , 지산동,에덴타운,2,21,84.86, ,1272-2,27260,12, , 
"      34,490", ,2018,2021, , 지산동,지산아이위시네이처아파트,2,22,84.142, ,1197-1,27260,2, , 
"      54,000", ,1989,2021, , 지산동,녹원맨션,2,23,84.96, ,761,27260,3, , 
"      50,000", ,1991,2021, , 지산동,화성맨션,2,24,132.82, ,1257,27260,4, , 
"      29,500", ,2018,2021, , 지산동,(1197-20),2,24,84.9823, ,1197-20,27260,3, , 
"      34,000", ,1991,2021, , 지산동,현대맨션,2,25,84.87, ,1272-3,27260,5, , 
"      24,000", ,1987,2021, , 지산동,낙원(1190-2),2,27,45.48, ,1190-2,27260,1, , 
"      48,300", ,1991,2021, , 지산동,우방타운,2,28,84.995, ,1271,27260,5,21.05.18,O
"      12,700", ,1992,2021, , 범물동,범물하이츠,2,1,34.44, ,1261,27260,1, , 
"      31,000", ,1992,2021, , 범물동,범물한라창신태성맨션,2,1,71.88, ,1336,27260,7, , 
"      43,000", ,1992,2021, , 범물동,청아타운,2,3,134.73, ,1372,27260,6, , 
"       9,350", ,1999,2021, , 범물동,현대청림,2,4,33.6, ,630,27260,14, , 
"      15,000", ,2000,2021, , 범물동,우방미진하이츠,2,4,42.75, ,670,27260,13, , 
"      20,700", ,1995,2021, , 범물동,보성송정타운,2,8,59.96, ,697-1,27260,3, , 
"      54,000", ,1992,2021, , 범물동,청구타운,2,8,134.49, ,1281,27260,10, , 
"      20,000", ,1992,2021, , 범물동,범물하이츠,2,10,49.935, ,1261,27260,3, , 
"      25,900", ,2000,2021, , 범물동,우방미진하이츠,2,15,59.99, ,670,27260,8, , 
"      10,000", ,1992,2021, , 범물동,범물하이츠,2,16,34.44, ,1261,27260,15, , 
"      39,000", ,1992,2021, , 범물동,청아타운,2,18,84.995, ,1372,27260,12, , 
"      15,400", ,1992,2021, , 범물동,범물하이츠,2,20,41.85, ,1261,27260,12, , 
"      12,500", ,1992,2021, , 범물동,범물하이츠,2,24,34.44, ,1261,27260,3, , 
"      46,000", ,1992,2021, , 범물동,청구타운,2,24,84.93, ,1281,27260,13, , 
"      45,100", ,2020,2021, , 범물동,수성하늘채르레브,2,25,84.9978, ,1397,27260,7, , 
"      44,000", ,2020,2021, , 범물동,수성하늘채르레브,2,25,84.9978, ,1397,27260,4, , 
"      15,900", ,2000,2021, , 범물동,우방미진하이츠,2,26,42.75, ,670,27260,12, , 
"      33,000", ,1996,2021, , 시지동,고산노변타운,2,1,59.75, ,498,27260,8, , 
"      51,500", ,1996,2021, , 시지동,노변동서우방,2,1,84.98, ,509,27260,6, , 
"      23,000", ,1993,2021, , 시지동,은세계,2,3,59.745, ,141-5,27260,5, , 
"      47,500", ,1990,2021, , 시지동,청구전원타운,2,3,84.98, ,349,27260,6, , 
"      23,800", ,1996,2021, , 시지동,노변다숲,2,4,53.3225, ,499,27260,12, , 
"      31,250", ,1992,2021, , 시지동,대백,2,5,84.985, ,462-2,27260,6, , 
"      21,000", ,1993,2021, , 시지동,은세계,2,5,59.745, ,141-5,27260,5, , 
"      22,200", ,1993,2021, , 시지동,은세계,2,6,59.745, ,141-5,27260,10, , 
"      23,000", ,1994,2021, , 시지동,제림은탑맨션,2,6,59.97, ,70,27260,7, , 
"      39,000", ,1996,2021, , 시지동,노변청구,2,8,59.99, ,486,27260,9, , 
"      23,800", ,1996,2021, , 시지동,노변다숲,2,17,59.73, ,499,27260,2, , 
"      21,000", ,1994,2021, , 시지동,제림은탑맨션,2,19,59.97, ,70,27260,20, , 
"      35,000", ,1996,2021, , 시지동,고산노변타운,2,20,59.75, ,498,27260,12, , 
"      85,000", ,2007,2021, , 시지동,시지태왕아너스,2,21,120.8268, ,28,27260,10, , 
"      93,500", ,2009,2021, , 시지동,시지월드메르디앙,2,22,116.3756, ,41,27260,21, , 
"      32,000", ,1996,2021, , 시지동,고산노변타운,2,22,59.75, ,498,27260,4, , 
"      39,200", ,1994,2021, , 시지동,제림은탑맨션,2,22,84.99, ,70,27260,12, , 
"      38,000", ,1994,2021, , 시지동,제림은탑맨션,2,23,84.99, ,70,27260,8, , 
"      60,000", ,1994,2021, , 시지동,제림은탑맨션,2,23,134.99, ,70,27260,4, , 
"      37,000", ,1994,2021, , 시지동,제림은탑맨션,2,23,84.99, ,70,27260,1, , 
"      23,000", ,1993,2021, , 시지동,은세계,2,23,59.745, ,141-5,27260,9, , 
"      35,000", ,1993,2021, , 시지동,은세계,2,24,84.46, ,141-5,27260,17, , 
"      34,500", ,1996,2021, , 시지동,노변동서우방,2,26,59.9, ,509,27260,3, , 
"      52,900", ,1996,2021, , 시지동,고산노변타운,2,27,84.7, ,498,27260,14, , 
"      67,500", ,2008,2021, , 시지동,아이프라임시지,2,27,84.9199, ,262,27260,17, , 
"      35,900", ,1996,2021, , 시지동,노변청구,2,27,59.99, ,486,27260,14, , 
"      42,800", ,2006,2021, , 매호동,매호효성백년가약,2,1,84.9726, ,750,27260,9, , 
"      37,800", ,2006,2021, , 매호동,한일유앤아이,2,2,84.9925, ,979-4,27260,13, , 
"      37,000", ,1999,2021, , 매호동,시지매호2동서,2,3,84.9, ,1077-1,27260,6, , 
"      21,500", ,1996,2021, , 매호동,시지서한타운2,2,5,59.87, ,997-2,27260,11, , 
"      41,000", ,2006,2021, , 매호동,매호화성파크드림,2,6,84.9807, ,986-1,27260,5, , 
"      43,000", ,2006,2021, , 매호동,매호효성백년가약,2,6,84.9726, ,750,27260,12, , 
"      23,500", ,1995,2021, , 매호동,누리타운,2,8,59.97, ,1330,27260,4, , 
"      20,900", ,2000,2021, , 매호동,매호청구하이츠빌,2,9,60, ,721-1,27260,12, , 
"      28,800", ,1999,2021, , 매호동,시지매호2동서,2,9,59.93, ,1077-1,27260,19, , 
"      26,600", ,1999,2021, , 매호동,시지매호2동서,2,10,59.93, ,1077-1,27260,15, , 
"      17,500", ,1995,2021, , 매호동,하나타운,2,10,49.92, ,1331,27260,1, , 
"      22,500", ,1995,2021, , 매호동,하나타운,2,15,49.92, ,1331,27260,6, , 
"      30,000", ,2000,2021, , 매호동,매호청구하이츠빌,2,15,84.995, ,721-1,27260,13, , 
"      20,000", ,1995,2021, , 매호동,하나타운,2,19,49.92, ,1331,27260,5, , 
"      34,800", ,1995,2021, , 매호동,매호동서타운,2,20,84.98, ,1040,27260,3, , 
"      22,000", ,1995,2021, , 매호동,하나타운,2,20,49.92, ,1331,27260,6, , 
"      49,200", ,2006,2021, , 매호동,한일유앤아이,2,20,84.9925, ,979-4,27260,17, , 
"      22,900", ,1995,2021, , 매호동,하나타운,2,20,49.92, ,1331,27260,4, , 
"      20,000", ,1995,2021, , 매호동,하나타운,2,22,45.69, ,1331,27260,11, , 
"      23,000", ,1995,2021, , 매호동,누리타운,2,23,59.97, ,1330,27260,15, , 
"      16,900", ,1996,2021, , 매호동,시지협화타운2,2,23,59.93, ,1055,27260,1, , 
"      38,700", ,1999,2021, , 매호동,시지매호2동서,2,24,84.9, ,1077-1,27260,7, , 
"      25,750", ,1995,2021, , 매호동,매호동서타운,2,25,59.9, ,1040,27260,8, , 
"      24,300", ,1999,2021, , 매호동,시지우방하이츠,2,25,84.99, ,1033,27260,20, , 
"      23,700", ,1995,2021, , 매호동,누리타운,2,26,59.97, ,1330,27260,12, , 
"      33,000", ,2004,2021, , 사월동,태왕리더스,2,2,84.93, ,510-2,27260,5,21.04.08,O
"      30,000", ,2004,2021, , 사월동,태왕리더스,2,2,84.93, ,510-2,27260,13, , 
"      22,700", ,1996,2021, , 사월동,사월보성,2,2,59.97, ,464,27260,12, , 
"      44,000", ,2013,2021, , 사월동,시지동화아이위시,2,5,84.8882, ,642,27260,16, , 
"      33,800", ,2004,2021, , 사월동,태왕리더스,2,5,84.93, ,510-2,27260,8, , 
"      51,500", ,2013,2021, , 사월동,시지한신휴플러스,2,6,113.6673, ,645,27260,1, , 
"      31,500", ,2004,2021, , 사월동,태왕리더스,2,6,84.93, ,510-2,27260,3, , 
"      36,800", ,2004,2021, , 사월동,태왕리더스,2,8,84.93, ,510-2,27260,7, , 
"      32,000", ,1996,2021, , 사월동,사월보성,2,9,84.99, ,464,27260,2, , 
"      34,000", ,2004,2021, , 사월동,태왕리더스,2,9,84.93, ,510-2,27260,10, , 
"      33,850", ,2004,2021, , 사월동,태왕리더스,2,10,84.93, ,510-2,27260,8, , 
"      53,000", ,1996,2021, , 사월동,사월보성,2,17,134.96, ,464,27260,3, , 
"      33,500", ,2004,2021, , 사월동,태왕리더스,2,17,84.93, ,510-2,27260,11, , 
"      32,700", ,1996,2021, , 사월동,사월보성,2,17,84.99, ,464,27260,1, , 
"      56,500", ,2018,2021, , 사월동,시지3차서한이다음,2,20,84.95, ,650,27260,8, , 
"      32,700", ,2004,2021, , 사월동,태왕리더스,2,24,84.93, ,510-2,27260,1, , 
"      17,000", ,1996,2021, , 사월동,사월보성,2,27,59.97, ,464,27260,11, , 
"      40,900", ,2013,2021, , 사월동,시지동화아이위시,2,27,84.9346, ,642,27260,6, , 
"      97,300", ,2008,2021, , 신매동,시지효성백년가약1단지,2,1,129.567, ,30-5,27260,12, , 
"      26,000", ,1994,2021, , 신매동,시지대백신화창신맨션,2,5,60, ,569,27260,6, , 
